test_name,file_path,category,cwe,is_vulnerable
BenchmarkTest00644,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00644.java,xss,79,True
BenchmarkTest00645,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00645.java,xss,79,True
BenchmarkTest00646,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00646.java,xss,79,False
BenchmarkTest00647,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00647.java,xss,79,False
BenchmarkTest00648,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00648.java,xss,79,False
BenchmarkTest00649,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00649.java,xss,79,False
BenchmarkTest00650,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00650.java,xss,79,False
BenchmarkTest00651,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00651.java,xss,79,True
BenchmarkTest00652,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00652.java,weakrand,330,True
BenchmarkTest00653,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00653.java,weakrand,330,True
BenchmarkTest00654,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00654.java,weakrand,330,True
BenchmarkTest00655,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00655.java,securecookie,614,False
BenchmarkTest00656,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00656.java,xss,79,True
BenchmarkTest00657,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00657.java,cmdi,78,False
BenchmarkTest00658,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00658.java,cmdi,78,False
BenchmarkTest00659,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00659.java,cmdi,78,False
BenchmarkTest00660,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00660.java,weakrand,330,False
BenchmarkTest00661,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00661.java,weakrand,330,False
BenchmarkTest00662,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00662.java,weakrand,330,False
BenchmarkTest00663,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00663.java,weakrand,330,False
BenchmarkTest00664,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00664.java,weakrand,330,False
BenchmarkTest00665,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00665.java,weakrand,330,False
BenchmarkTest00666,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00666.java,weakrand,330,False
BenchmarkTest00667,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00667.java,weakrand,330,False
BenchmarkTest00668,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00668.java,trustbound,501,True
BenchmarkTest00669,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00669.java,trustbound,501,False
BenchmarkTest00670,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00670.java,trustbound,501,True
BenchmarkTest00671,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00671.java,trustbound,501,True
BenchmarkTest00672,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00672.java,sqli,89,False
BenchmarkTest00673,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00673.java,sqli,89,True
BenchmarkTest00674,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00674.java,sqli,89,False
BenchmarkTest00675,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00675.java,sqli,89,False
BenchmarkTest00676,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00676.java,sqli,89,False
BenchmarkTest00677,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00677.java,sqli,89,True
BenchmarkTest00678,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00678.java,sqli,89,True
BenchmarkTest00679,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00679.java,sqli,89,True
BenchmarkTest00680,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00680.java,sqli,89,False
BenchmarkTest00681,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00681.java,sqli,89,True
BenchmarkTest00682,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00682.java,sqli,89,False
BenchmarkTest00683,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00683.java,xpathi,643,False
BenchmarkTest00684,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00684.java,crypto,327,True
BenchmarkTest00685,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00685.java,crypto,327,True
BenchmarkTest00686,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00686.java,crypto,327,False
BenchmarkTest00687,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00687.java,crypto,327,False
BenchmarkTest00688,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00688.java,crypto,327,True
BenchmarkTest00689,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00689.java,crypto,327,False
BenchmarkTest00690,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00690.java,crypto,327,False
BenchmarkTest00691,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00691.java,crypto,327,True
BenchmarkTest00692,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00692.java,crypto,327,True
BenchmarkTest00693,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00693.java,crypto,327,True
BenchmarkTest00694,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00694.java,ldapi,90,True
BenchmarkTest00695,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00695.java,ldapi,90,True
BenchmarkTest00696,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00696.java,pathtraver,22,True
BenchmarkTest00697,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00697.java,pathtraver,22,True
BenchmarkTest00698,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00698.java,pathtraver,22,True
BenchmarkTest00699,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00699.java,pathtraver,22,False
BenchmarkTest00700,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00700.java,pathtraver,22,True
BenchmarkTest00701,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00701.java,ldapi,90,False
BenchmarkTest00702,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00702.java,weakrand,330,True
BenchmarkTest00703,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00703.java,hash,328,True
BenchmarkTest00704,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00704.java,hash,328,True
BenchmarkTest00705,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00705.java,hash,328,True
BenchmarkTest00706,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00706.java,hash,328,False
BenchmarkTest00707,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00707.java,hash,328,False
BenchmarkTest00708,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00708.java,hash,328,True
BenchmarkTest00709,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00709.java,hash,328,False
BenchmarkTest00710,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00710.java,hash,328,True
BenchmarkTest00711,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00711.java,xss,79,True
BenchmarkTest00712,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00712.java,xss,79,False
BenchmarkTest00713,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00713.java,xss,79,False
BenchmarkTest00714,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00714.java,xss,79,False
BenchmarkTest00715,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00715.java,xss,79,True
BenchmarkTest00716,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00716.java,xss,79,False
BenchmarkTest00717,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00717.java,xss,79,False
BenchmarkTest00718,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00718.java,xss,79,False
BenchmarkTest00719,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00719.java,xss,79,True
BenchmarkTest00720,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00720.java,xss,79,True
BenchmarkTest00721,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00721.java,xss,79,True
BenchmarkTest00722,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00722.java,xss,79,False
BenchmarkTest00723,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00723.java,xss,79,False
BenchmarkTest00724,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00724.java,xss,79,True
BenchmarkTest00725,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00725.java,xss,79,True
BenchmarkTest00726,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00726.java,xss,79,False
BenchmarkTest00727,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00727.java,xss,79,True
BenchmarkTest00728,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00728.java,xss,79,True
BenchmarkTest00729,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00729.java,xss,79,True
BenchmarkTest00730,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00730.java,xss,79,False
BenchmarkTest00731,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00731.java,cmdi,78,True
BenchmarkTest00732,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00732.java,cmdi,78,False
BenchmarkTest00733,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00733.java,weakrand,330,True
BenchmarkTest00734,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00734.java,weakrand,330,True
BenchmarkTest00735,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00735.java,weakrand,330,True
BenchmarkTest00736,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00736.java,securecookie,614,True
BenchmarkTest00737,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00737.java,xss,79,True
BenchmarkTest00738,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00738.java,cmdi,78,False
BenchmarkTest00739,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00739.java,cmdi,78,False
BenchmarkTest00740,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00740.java,cmdi,78,True
BenchmarkTest00741,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00741.java,cmdi,78,False
BenchmarkTest00742,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00742.java,cmdi,78,False
BenchmarkTest00743,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00743.java,cmdi,78,False
BenchmarkTest00744,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00744.java,weakrand,330,False
BenchmarkTest00745,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00745.java,weakrand,330,False
BenchmarkTest00746,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00746.java,weakrand,330,False
BenchmarkTest00747,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00747.java,weakrand,330,False
BenchmarkTest00748,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00748.java,weakrand,330,False
BenchmarkTest00749,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00749.java,weakrand,330,False
BenchmarkTest00750,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00750.java,weakrand,330,False
BenchmarkTest00751,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00751.java,weakrand,330,False
BenchmarkTest00752,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00752.java,weakrand,330,False
BenchmarkTest00753,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00753.java,weakrand,330,False
BenchmarkTest00754,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00754.java,trustbound,501,True
BenchmarkTest00755,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00755.java,trustbound,501,False
BenchmarkTest00756,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00756.java,trustbound,501,True
BenchmarkTest00757,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00757.java,trustbound,501,True
BenchmarkTest00758,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00758.java,trustbound,501,False
BenchmarkTest00759,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00759.java,trustbound,501,True
BenchmarkTest00760,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00760.java,sqli,89,True
BenchmarkTest00761,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00761.java,sqli,89,True
BenchmarkTest00762,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00762.java,sqli,89,True
BenchmarkTest00763,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00763.java,sqli,89,False
BenchmarkTest00764,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00764.java,sqli,89,True
BenchmarkTest00765,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00765.java,sqli,89,True
BenchmarkTest00766,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00766.java,sqli,89,False
BenchmarkTest00767,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00767.java,sqli,89,True
BenchmarkTest00768,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00768.java,sqli,89,True
BenchmarkTest00769,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00769.java,sqli,89,True
BenchmarkTest00770,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00770.java,sqli,89,True
BenchmarkTest00771,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00771.java,sqli,89,True
BenchmarkTest00772,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00772.java,sqli,89,False
BenchmarkTest00773,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00773.java,sqli,89,False
BenchmarkTest00774,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00774.java,sqli,89,False
BenchmarkTest00775,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00775.java,crypto,327,False
BenchmarkTest00776,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00776.java,crypto,327,False
BenchmarkTest00777,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00777.java,crypto,327,False
BenchmarkTest00778,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00778.java,crypto,327,False
BenchmarkTest00779,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00779.java,crypto,327,True
BenchmarkTest00780,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00780.java,crypto,327,False
BenchmarkTest00781,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00781.java,crypto,327,True
BenchmarkTest00782,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00782.java,crypto,327,False
BenchmarkTest00783,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00783.java,pathtraver,22,True
BenchmarkTest00784,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00784.java,pathtraver,22,False
BenchmarkTest00785,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00785.java,pathtraver,22,True
BenchmarkTest00786,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00786.java,pathtraver,22,False
BenchmarkTest00787,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00787.java,pathtraver,22,True
BenchmarkTest00788,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00788.java,pathtraver,22,True
BenchmarkTest00789,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00789.java,hash,328,True
BenchmarkTest00790,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00790.java,hash,328,True
BenchmarkTest00791,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00791.java,hash,328,False
BenchmarkTest00792,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00792.java,hash,328,False
BenchmarkTest00793,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00793.java,hash,328,False
BenchmarkTest00794,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00794.java,hash,328,True
BenchmarkTest00795,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00795.java,hash,328,False
BenchmarkTest00796,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00796.java,hash,328,True
BenchmarkTest00797,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00797.java,hash,328,True
BenchmarkTest00798,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00798.java,hash,328,False
BenchmarkTest00799,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00799.java,xss,79,False
BenchmarkTest00800,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00800.java,xss,79,True
BenchmarkTest00801,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00801.java,xss,79,True
BenchmarkTest00802,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00802.java,xss,79,True
BenchmarkTest00803,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00803.java,xss,79,True
BenchmarkTest00804,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00804.java,xss,79,True
BenchmarkTest00805,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00805.java,xss,79,True
BenchmarkTest00806,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00806.java,xss,79,True
BenchmarkTest00807,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00807.java,xss,79,True
BenchmarkTest00808,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00808.java,xss,79,False
BenchmarkTest00809,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00809.java,xss,79,True
BenchmarkTest00810,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00810.java,xss,79,True
BenchmarkTest00811,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00811.java,xss,79,True
BenchmarkTest00812,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00812.java,xss,79,False
BenchmarkTest00813,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00813.java,xss,79,False
BenchmarkTest00814,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00814.java,cmdi,78,False
BenchmarkTest00815,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00815.java,cmdi,78,True
BenchmarkTest00816,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00816.java,cmdi,78,True
BenchmarkTest00817,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00817.java,weakrand,330,True
BenchmarkTest00818,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00818.java,weakrand,330,True
BenchmarkTest00819,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00819.java,weakrand,330,True
BenchmarkTest00820,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00820.java,securecookie,614,True
BenchmarkTest00821,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00821.java,securecookie,614,True
BenchmarkTest00822,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00822.java,xss,79,True
BenchmarkTest00823,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00823.java,cmdi,78,True
BenchmarkTest00824,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00824.java,cmdi,78,True
BenchmarkTest00825,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00825.java,cmdi,78,True
BenchmarkTest00826,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00826.java,cmdi,78,False
BenchmarkTest00827,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00827.java,cmdi,78,False
BenchmarkTest00828,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00828.java,weakrand,330,False
BenchmarkTest00829,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00829.java,weakrand,330,False
BenchmarkTest00830,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00830.java,weakrand,330,False
BenchmarkTest00831,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00831.java,weakrand,330,False
BenchmarkTest00832,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00832.java,weakrand,330,False
BenchmarkTest00833,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00833.java,trustbound,501,True
BenchmarkTest00834,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00834.java,trustbound,501,True
BenchmarkTest00835,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00835.java,trustbound,501,False
BenchmarkTest00836,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00836.java,trustbound,501,True
BenchmarkTest00837,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00837.java,sqli,89,False
BenchmarkTest00838,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00838.java,sqli,89,False
BenchmarkTest00839,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00839.java,sqli,89,True
BenchmarkTest00840,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00840.java,sqli,89,True
BenchmarkTest00841,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00841.java,sqli,89,True
BenchmarkTest00842,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00842.java,sqli,89,True
BenchmarkTest00843,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00843.java,sqli,89,True
BenchmarkTest00844,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00844.java,sqli,89,False
BenchmarkTest00845,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00845.java,sqli,89,True
BenchmarkTest00846,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00846.java,sqli,89,True
BenchmarkTest00847,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00847.java,sqli,89,True
BenchmarkTest00848,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00848.java,sqli,89,True
BenchmarkTest00849,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00849.java,sqli,89,True
BenchmarkTest00850,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00850.java,sqli,89,True
BenchmarkTest00851,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00851.java,sqli,89,False
BenchmarkTest00852,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00852.java,xpathi,643,False
BenchmarkTest00853,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00853.java,crypto,327,True
BenchmarkTest00854,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00854.java,crypto,327,False
BenchmarkTest00855,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00855.java,crypto,327,True
BenchmarkTest00856,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00856.java,crypto,327,True
BenchmarkTest00857,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00857.java,crypto,327,True
BenchmarkTest00858,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00858.java,crypto,327,False
BenchmarkTest00859,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00859.java,crypto,327,True
BenchmarkTest00860,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00860.java,ldapi,90,False
BenchmarkTest00861,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00861.java,ldapi,90,False
BenchmarkTest00862,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00862.java,pathtraver,22,False
BenchmarkTest00863,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00863.java,pathtraver,22,False
BenchmarkTest00864,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00864.java,pathtraver,22,False
BenchmarkTest00865,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00865.java,pathtraver,22,False
BenchmarkTest00866,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00866.java,pathtraver,22,False
BenchmarkTest00867,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00867.java,pathtraver,22,False
BenchmarkTest00868,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00868.java,hash,328,True
BenchmarkTest00869,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00869.java,hash,328,True
BenchmarkTest00870,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00870.java,hash,328,True
BenchmarkTest00871,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00871.java,hash,328,True
BenchmarkTest00872,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00872.java,hash,328,True
BenchmarkTest00873,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00873.java,hash,328,False
BenchmarkTest00874,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00874.java,hash,328,False
BenchmarkTest00875,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00875.java,hash,328,True
BenchmarkTest00876,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00876.java,hash,328,True
BenchmarkTest00877,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00877.java,hash,328,False
BenchmarkTest00878,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00878.java,hash,328,False
BenchmarkTest00879,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00879.java,xss,79,False
BenchmarkTest00880,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00880.java,xss,79,False
BenchmarkTest00881,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00881.java,xss,79,False
BenchmarkTest00882,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00882.java,xss,79,False
BenchmarkTest00883,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00883.java,xss,79,False
BenchmarkTest00884,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00884.java,xss,79,False
BenchmarkTest00885,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00885.java,xss,79,False
BenchmarkTest00886,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00886.java,xss,79,False
BenchmarkTest00887,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00887.java,xss,79,False
BenchmarkTest00888,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00888.java,xss,79,False
BenchmarkTest00889,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00889.java,xss,79,False
BenchmarkTest00890,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00890.java,xss,79,False
BenchmarkTest00891,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00891.java,xss,79,False
BenchmarkTest00892,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00892.java,xss,79,False
BenchmarkTest00893,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00893.java,xss,79,False
BenchmarkTest00894,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00894.java,xss,79,False
BenchmarkTest00895,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00895.java,cmdi,78,False
BenchmarkTest00896,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00896.java,cmdi,78,False
BenchmarkTest00897,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00897.java,cmdi,78,False
BenchmarkTest00898,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00898.java,weakrand,330,True
BenchmarkTest00899,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00899.java,weakrand,330,True
BenchmarkTest00900,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00900.java,weakrand,330,True
BenchmarkTest00901,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00901.java,weakrand,330,True
BenchmarkTest00902,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00902.java,weakrand,330,True
BenchmarkTest00903,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00903.java,securecookie,614,True
BenchmarkTest00904,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00904.java,securecookie,614,False
BenchmarkTest00905,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00905.java,cmdi,78,False
BenchmarkTest00906,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00906.java,cmdi,78,False
